title,content,user_id,specialty_id,video_id,created_at,updated_at
Gram Positive Bacteria,"<p>6 Gram Posititive: Streptococcus (form in strips), Staphylococcus form in clusters, Basillus, Clostrodium, corynobacterium, listeria 
Mycobacteria (AFB stain)  

Differentiating Under microscope:
Strep: Strips and catalase negative. 
Staph: Clusters and catalase positive.

Group A Strep (pyogenes): strep pharyngitis, scarlet fever, strep skin reaction, strep toxic shock syndrome. 
Group B strep: B for BABY! meningitis, sepsis, pneumonia
Group D strep: Enterococci (normal bowel flora) - UTI, biliary tract inf
Strep Pneumonia: Most common cause of meningitis in adults, most common cause of otitis media in children. Must vaccinate immunocompromised patients with pneumovax. e.g no spleen, retroviral disease.
VIridans Group Strep: Dental inf, Abscess (brain and abdomen)


Staph:

Exotoxin Release: Scalded skin syndrome, Gastroenteritis (most imp to cause onset of vomiting within 24 hours), toxic shock syndrome
Direct Invasion: Skin infection (v common in eczema patients - mixed staph and strep inf called impetigo) , acute bacterial endocarditis (nasty one) , osteomyelitis (young kids <12), pneumonia (nasty one - empyema), meningitis, septic arthritis. 

Toxic Shock: classic with lost tampon - TSST 1
Diffuse erythematous rash
Fever
D&V
Desquamation of palms and soles
Septic Shock

Scalded Skin Syndrome:
Production of exfoliation toxic! 
      Neonates
      Cleavage of middle dermis - skin peals off 
      Healing - rapid

Acute Endocarditis:
Fevers, that are high enough to cause myalgia, rigors, chills, very severe headaches. 
most develop it on a background of valve destruction. most commonly by strep which gains access through trivial wound or dental procedure. some people no hx of valvular disease (IV users that get staph inf on the right sided valves. Why right sided valves? they inject drugs into veins). if its caused by strep: more gradual or insidious onset compared to the one of staph

Staphylococcal Skin infections
1. Impetigo
2. Cellulitis
3. Local Abscess
4. Wound Infection
5. Blood and catheter Infection

Benzylpenicillin and flucloxacillin

Spore formers: Bacillus (aerobic) Clostridium (anaerobic - think air tight CLOSET). 
Bacillus: Anthrax or Gastroeneteritis. 
""Student D&V eating chinese food (esp rise) and eat it later). ""

Clostridium 
1. Botulisum (neurotoxin - blocks ACh at presynamptic terminal - flaccid paralysis)
2. Tetanus (sustained tetani particularly in the jaw)
3. Gas gangrene (
4. Pseudomembranous colitis

Clostridium Difficile ( aka pseudomembranous colitis)
Due to broad spectrum antibiotics

Type A: diarrhoea
TypeB: cytotoxic to colonic cells thus Colitis

they form spores - therefore wash your hands with soap and water. 
Huge prob in hospitals at the moment particularly with use of cephalosporins. 

Why is it called pseudomembranous colitis: toxin B causes necrosis of the epithelium which results in formation of pseudomembranes. Although suspected of dilatation in AXR, definitive diagnosis only by COLONOSCOPY. 

Corynobacterium diptheria

Listeria monocytogenes: Often pregnant ladies which have a fetish for french smelly cheeses, third most common cause for neonatal meningitis behind e coli and group B strep. 
</p>",7162,11,182,2012-12-31 15:54:14 UTC,2012-12-31 15:54:14 UTC
Breast Disease,"<strong>Breast disease</strong><br /><br /><p>Anatomy:

located between 2nd and 6th rib. 2/3 on pec major and 1/3 on serrator ant. It is made of fat. 15-20 lobules. Terminal lobular duct units (acini coming off central ducts-extra lobular and then major ducts opening in the nipple)

</p><strong>Blood supply</strong><br /><br /><p>3 main arteries. axilary artery, internal thoracic artery and the intercostal artery</p><strong>Lymphatic supply</strong><br /><br /><p>axillary, internal mammary (deep and on mediastinum), and the supraclavicular.</p><strong>Triple assesment</strong><br /><br /><p>1.clinical management (Hx/ex)
    -lumps, pain, nipple discharge
    -associations e.g. nipple retraction, skin change, bony pain
    -PMH
    -FH  (BRCA genes)
    -DH e.g. pill, HRT
   examination: inspection, palpation (breast and other sites e.g. nodes, back, liver for hepatomegaly)
2. radiology (ultrasound/mammography). USS is useful <35 because breast of younger people are dense and not suitable for mammography). Mammography is done oblique and cranio-caudal. 10% false negative rate
3. Fine needle aspiration cytology +/- biopsy.</p><strong>Common breast changes:</strong><br /><br /><p>-Lump
-Skin dimpling (peaeu d orange- infiltration of sub cutaneous tissue particularly lymphatic channel
-change in skin colour
-distortion of nipple (paget's disease/displacement/inversion)
-discharge</p><strong>benign neoplasm</strong><br /><br /><p>- Duct papilloma (benign tumour inside the duct of the breast)
- lipoma (tumour of the fat)</p><strong>Breast cancer</strong><br /><br /><p>Common (affects 1 in 11). increased risk with age. increased incidence in the west

Risk factors: 
1. Lifestyle: alcohol, high saturated fat diet
2.Prolonged/high oestrogen exposure:  early menarche,late menopause, exogenour hormone
3.FH/genetics: BRCA1(also associated with ovarian ca) and BRCA2 (dominant inheritance)
4. first child over 30 years


TYPES:
1. Ductal (go through non invasive carcinoma in situ phase. so does the lobular type)
2. Lobular
others are medullary, colloid and papillary tumours. Also pagets is the disease of the nipple</p><strong>Treatment of breast Ca</strong><br /><br /><p>Surgery
-wide local excision+radiotherapy
-mastectomy

prevention of recurrent:
1. chemo
2. radio (after WDE to treat the axilla or in palliation of mets esp in bones
3. hormonal (tamoxifen- dependent on oestrogen dependent status. used if positive. also used in post menopausal. it is aromatase inhibitor i.e. stops conversion of androgen to oestrogen)</p><strong>reconstruction</strong><br /><br /><p>-TRAM (transfer rectus abdominus myocutaneous) flap 
-Latissimus dorsi flap
-implants (saline/silicon)</p><p>Complications of breast surgery:
Immediate:GA/haemorrhage/pneumothorax
Early: infection/haematoma/seroma
Late: frozen shoulder/lymph oedema/nerce damage e.g. brachial numbness
</p><strong>Breast screening</strong><br /><br /><p>offered to women 50-65 every 3 years. 2 view mammography</p>",7156,15,64,2012-12-31 15:54:14 UTC,2012-12-31 15:54:14 UTC
Hernias,<p></p>,7156,15,178,2012-12-31 15:54:14 UTC,2012-12-31 15:54:14 UTC
Arterial Blood Gas Interpretation,<p>If have defect in lung not allow exchange gases = normal or low CO2  - as more soluble</p>,7151,3,14,2012-12-31 15:54:14 UTC,2012-12-31 15:54:14 UTC
Pneumonia LIVE,"<p>Aspiration of gastric flora or nasopharyngeal - common neuromuscluar disorder, so give it to yourself</p><p>most common community acquired pneumonaie = streptococcus pneumonaie</p><p>Chamydia pneumoniae present young people - not sti chlamydia</p><p>mycoplasma - present young people headache</p><p>Haemphilus influenzae - major cause of copd</p><p>Legionella - lives in water, stays in hotel in spain or somewhere air conditioning</p><p>Chlamydophila psittaci - obtain from birds pigeons</p><p>Moraxella catarrhalis - MAIN cause copd</p><strong>Atypical pneumonias</strong><br /><br /><p>Mycoplasma</p><p>Legionella
</p><p>Pneumocystis iroveci</p><p>Coxiella burnetii - Q fever vets get</p><strong>Hospital Acquired pneumonia</strong><br /><br /><p>Pneumonia after 48hrs in hospital:

Early onset - less than 5 days
Late onset - more than 5 days</p><strong>Common - Gram negative - Staph aureus AND E coli, Klebsiella, Legionella, Pseudomonas</strong><br /><br /><strong>Aspiration Pneumonia</strong><br /><br /><p>Throw up into your airways - entrace of foreign body by yourslef</p><p>Common stroke patients etc - people with reduced GCS</p><strong>Management - Metronidazole  2.  IV therapy    3. Prevent reccurance</strong><br /><br /><strong>Sx</strong><br /><br /><p>Rigors + Fever, cough, sputum, PLeuritic chest main - worse on movement, SOB</p><p>Tachycardia , HYPOtensive BUT has warm peripheries, indicates Sepsis, may be in shock</p><strong>crackles = pneumonia</strong><br /><br /><p>bronchila breathing</p><p>dull percussion sound</p><strong>Can get Whispering pectoriloquy - patient whisper 99 but hear very loud, when you shouldnt</strong><br /><br /><p>absent breath sounds</p><strong></strong><br /><br /><p>look for raised CRP as evidence of basterial infection</p><p>neutrophils present  = bacterial.    lymphocytosis = virus</p><strong>INvestigations:</strong><br /><br /><p>x=ray chest  - looking for new consolidation</p><p>strephtococcus - listen early - antiotics not eork</p><p>ecg - go into AF a lot, tacchycardia

sputum culture essential, temp  = bacteria blood stream</p><strong>Asses Severity - CURB- 65 score</strong><br /><br /><p>C - Confusion,     U - Urea > 7 mmol,     R - RR> 30,      B - BP low less than 90/ 60,    65yrs above</p><strong>Low  - go home + monitor</strong><br /><br /><strong>Moderate - Hospital IV anitbiotics + antibiotics</strong><br /><br /><strong>High - ITU. HDU</strong><br /><br /><strong>Treatment</strong><br /><br /><strong>Antibiotcis + support</strong><br /><br /><p>Spo2  - 94% </p><p>Airways - increase ventilation can intubate
Breathing - 15L oxygen via normary breathing mask
Circulation - IV fluids, Vasopressors - Nor adrenaline cause preipheral constriction thereofre increase BP</p>",7151,3,121,2012-12-31 15:54:14 UTC,2012-12-31 15:54:14 UTC
Lung Pathology,"<p>haemoglobin falls below this signifcantyl
</p><strong>Respiratory Failure</strong><br /><br /><p>Type 1  - PCo2 low

Type 2 - PCO2 high - COPD, hypoventilation, neuromuscluar, sevre actue asthma due to tiring</p><p>Arterial PO2 < 8 kpascals</p><p>Resp failure</p><p>Polycythaemia - response kidneys icnrease EPO incerase RBC</p><strong>Broncheictasis</strong><br /><br /><p>Definition - Abnormal, permanent dialtion airways -  most affected 3rd +4th generation</p><p>Obstruction + infection in airways cycle</p><p>Localised  - obstruction, foetal severe infection</p><p>Diffuse - Cystic fribosis - predisposed gentic condition</p><p>Main presentation is 'Persistent cough with purulent offensive sputum'  - also get frequent infection</p><strong>Acute Respiratory Distress Syndrome</strong><br /><br /><p>Sudden + severe lung damage</p><p>Causes: sepsis, trauma, mutiple fractures, mutiple blood tranfusions</p><p>1. Fluid leak alveoli spaces = pulmoanry odema
2.  Fibrin leaks in alveoli = highline membrane
3 . Surfactant loss = alveoli loss</p><p>Cause extreme breathlessness, mortality 50%</p>",7151,3,21,2012-12-31 15:54:14 UTC,2012-12-31 15:54:14 UTC
Asthma,"<strong>Control of asthma</strong><br /><br /><p>Stimlate adrenaline - alpha an beta receptors Step 1 - SABA Step 2 - Steroid Step 3 - LABA - salmeterol Step 4 - resp physican, persistent poor control - increase steroid dose, add Leukotriene receptor Step 5 - Inhaled steroid - lowest dose to provide control</p><strong>Control Acute Severe Asthma</strong><br /><br /><p>M - 3 lead cardiac ecg, BP, pulse oximetery
O - oxygen 
V - venous access
E - 12 lead ecg</p><p>is this patient risk of itu 
</p><p>look for best peak plow</p><p>hypoxia below 92  - BG</p><p>only do CXR is pnemothorax or pnemonia</p><strong>Different Types</strong><br /><br /><p>Moderate  - 50-75%
Acute - PEF 33-50%
RR >25
HR > 110
Can't complete sentance</p><p>Life threatening  - silent chest, PEF < 33%</p><strong>Appropriate Management</strong><br /><br /><p>OH SHIT(m)
</p><p>Oxygen Salbutamol Hydrocortisone (prednisolone if can take oral tablets 30-40mg) Ipratropium bromide - inhibit parasympathetic nervous system, MagnesiuM</p><p>Monitor</p>",7151,3,18,2012-12-31 15:54:13 UTC,2012-12-31 15:54:13 UTC
Drugs in Heart Failure,<strong>Decompensated Heart Failure</strong><br /><br /><p>Acute onset of shortness of breath</p><p>Tachycardia</p>,7120,26,108,2012-12-31 15:54:07 UTC,2012-12-31 15:54:07 UTC
Lipid-lowering Therapies,"<p>Anti-lipid agents
-hyperlipidaemia, CVS risk >20%
-clinical evidence of CVD, complicated DM
non-drug treatment
-low fat diet, reduced alcohol, avoid smoking, increase exercise

Classes of drugs
statins
-HMG CoA reductase inhibitors
-increase LDL receptor expression
- lowers LDL, highs HDL, low TGs
-give at nighttime
SE - hepatotoxicity, myositis
-Interactions - CP450 inhibitors
CI - pregnancy, Liver disease, porphyria

Fibrates
-better at lowering TGs
-activates PPAR alpha receptor
CI - liver/kidney disease
-same as statins
-gall stone formation


Anion exchange resins
-sequestration of bile salts
</p>",7118,26,110,2012-12-31 15:54:07 UTC,2012-12-31 15:54:07 UTC
Drugs in Heart Failure,"<p>Decompensated cardiac failure
-acute SOB, adrenergic activation, pink froty sputum, bibalas creps, gallop rhythm
-sit upright, O2 through a non-rebreath mask, IV access and bloods
-morphine and metoclopramide
-GTN spray
-Furosemide

Chronic cardiac failure
-class I - asymptomatic
-Class II-IV = mild-severe
Rx
-conservative - treat underlying cause, salt restriction, graded exercise, modifying risk factors, vaccination (pneumococcal)
1.reduce symptoms - diuretics 
2. Prevent death - ACE-Is/ARBs, B-blockers, Sironolactone, digoxin

ACE-I
-CI - Renal artery stenosis
SE - drycough, oedema, hyperkalaemai, renal failure
Interactions - NSAIDs, Potassium sparing diuretics

ARBs
- block AT-1 receptor
-sartans
-side effects are the same as ACE-Is except dry cough
-DO NOT use with ACE-I or K-sparing diuretic

b-blockers
-start low and go slow
-carvedilol, metoprolol, bisoprolol
-CI - bradycardia/heart block
-SE - bronchospasm, cold extremities, bradycardia, dreams, impotence, diabetes
-Interactions - Diltiazem, verapamil

Spironolactone
-weak K+ sparing diuretic
-increased survival
-CI - hyperkalaemia, hyponatraemia, addison's
-SE - hyperkalaemia, gynaecomastia

Digoxin
-indicated for co-existing AF
-severe heart failure
CI - W-P-W, complete heart block, HOCM
SE-N&V, toxcity (dysrhythmias, xanthopsia)
Interactions - Anti-arrhythmics
-reverse tick appearance in toxicity
</p>",7118,26,108,2012-12-31 15:54:07 UTC,2012-12-31 15:54:07 UTC
Antiplatelet Agents,"<p>anti-platelet agents
indications
-ACS prevention
-primary prevention
-secondary prevention

CIs
-asthma, children <16, haemophilia, Hx of GI bleeds
-SE - Bleeding, bronchospasm, gout
-interactions - other anticoagulants, methotrexate,

Clopidogrel
-thienopyridine
-irreversibly blocks ADP on platelets
-reduced aggregation
-better than aspirin
-requires loading dose
-ACS protocol
-post coronary stenting
-used if aspirin is contra-indicated
-Similar adverse profile
-bone marrow suppression (particularly neutropenia)

Dipyridamole
-increases iintracellular cAMP in platelets
-secondary prevention of stroke
-prosthetic heart valves
-headaches, CI - MG, interacts with adenosine

GP IIb/IIIa antagonists
-mabs against IIb/IIIa-prevents platelet aggregation
-CI as for thrombolytics
-bleeding, thrombocytopenia
-interactions with other anticoagulants

</p>",7118,26,107,2012-12-31 15:54:07 UTC,2012-12-31 15:54:07 UTC
Anticoagulants,"<p>Indications for Heparin:
-ACS, DVT, PE, Acute arterial obstruction, extra-corporeal circuits
Warfarin:
-AF, DVT, PE, (treatment and prophylaxis), mechanical heart valves, (cardiomyopathy)

CHADS2
-Congestive heart failure
-Hyertension
-Age >75
-Diabetes
-Prios Stroke/TIA (2 points)
-0 = asprirn
=1 = mod - aspirin or warfarin
->1 = warfarin

Heparin potentiates anti-thromin 3
1. Unfractionated heparin
--mixture of sulphated glycosaminoglycans
-monitored using APTT
2. LMWH
--fragments of heparin
--predictable absorption
--no need to monitor
--sub-cut
CI - bleeding disorders, thrommbocytopenia, peptic ulcers, recent cerebral haemorrhages, severe liver disease, severe htn
SE - bleediing, thrombocytopenia, osteoporosis, hyperkalaemia, alopecia
-interacts with anti-platelets
-reversal agent - PROTAMINE SULPHATE

Warfarin
-vitamin K reductase antagonist
-inhibits proteins C and S
--so slightly pro-coagulant
-variable pharmacokinetics
-long half life
-highly protein bound
-cytochrome P450
-target INR = 2.5 for everything except 3.5 for mechanical prosthetic valve
-3-6 months for DVT 
-6 months for PE
- indefinitely if recurrent
CI - pregnancy (contraindicated in 1st and 3rd), peptic ulcer, severe htn, poor compliance
SE - bleeding, skin necrosis, purple toe syndrome, a;lopecia
Interactions - anti platelets, enzyme inducers and inhibitors
Starting a patient on warfarin
-initially pro-coagulant so co-administer heparin until 24 hours of target INR
-REGULAR CHECK UP

changing dose - warfarin fluctuates 0 do not chase it too much
-if you do change dose stick with it for 2 days

Major bleeding  - stop warfarin, clotting factor concentrate and vitamin K (FFP if nothing else)
INR > 8, minor bleed or risk factors - stop warfarin, vitamin K IV or oral
INR > 6, - stop warfarin, restart when < 5
INR < 6 but above target - reduce warfarin

Thrombolytics
- STEMI, arterial thrombus formation, stroke, life-threatening PE
-Streptokinase can only be given once

t-PA
-Alteplase given as infusion
-tenecteplase given as bolus</p>",7118,26,106,2012-12-31 15:54:07 UTC,2012-12-31 15:54:07 UTC
Drugs in Angina,"<p>Acute coronary syndrome
Aspirin
Clopidogrel
Heparin
GTN
morphine + ante-emetic
atenolol

05.24</p><p>Post-infacrtion drugs
-Aspirin, Atorvastatin, Atenolol, ACEI
-Give Clopidogrel in NSTEMI

Therapeutics of angina
-Nitrates reduce preload
-b blockers reduces rate and negatively inotropic
-CCB - vasodilatation, decreased heart rate

Nitrates
-prodrugs, act as nitric oxide donors
-increased cGMP in smooth muscle - vasodilatation
-Veins more than arteries > less preload
--decrease afterload
-short acting (GTN) long acting (isosorbide mononitrate/dinitrate)
-GTN - fast, effective relief (sublingual tablet or spray)
-ISMN/DN - oral tablets given to people with frequent attacks poorly controlled. ISMN undergoes less first pass metabolism
-ISMN/GTN can be IV
-CI - valvular stenosis, HOCM, hypotension
-SE - headache, hypotension, tachycardia, 
-Interaction - sildenafil enforces hypotensive effect

B-blockers
-negatively chrono and inotropic
-non-selective = propanolol
-b1 selective - atenolol, metoprolol, bisoprolol
-lipid soluble - propanolol, metoprolol
-water soluble - atenolol, sotalol
-CI - bradycardia/heart block, asthma, claudiaction
-SE - bronchospasm, cold extremities, bradycardia, dreams, impotence, diabetes
-Interactions - diltiazem, verapamil

CCBs
dihydropyridines
-amlodipine, nifedipine
-act on vessels, vasodilatation
non-
-verapamil and diltiazem
-act on heart and vessels

SE - ankle swelling, headaches, constipation
CI - HOCM, heart failure
Interactions - b blockers, digoxin

Preventing myocardial events
-statins (simvastatin)
-Aspirin
-ACE-I</p>",7118,26,105,2012-12-31 15:54:07 UTC,2012-12-31 15:54:07 UTC
